[ 2026-03-29 14:13:40 | node_27 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_31']
[ 2026-03-29 14:37:47 | node_23 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:47 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:47 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:48 | node_26 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17793560028076172, 'test_acc': 0.9750000238418579, 'test_precision': 0.9758082628250122, 'test_recall': 0.9750458002090454, 'test_f1': 0.9745216369628906, 'communication_cost': 26343772}
[ 2026-03-29 14:37:48 | node_47 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:37:48 | node_49 | INFO ] 🧩 Model added for round 98 (12/12) from ['node_44']
[ 2026-03-29 14:37:48 | node_26 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:48 | node_1 | INFO ] 🧩 Model added for round 99 (3/7) from ['node_25']
[ 2026-03-29 14:37:48 | node_9 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:48 | node_18 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:48 | node_9 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:48 | node_48 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:37:48 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:48 | node_4 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:49 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:49 | node_22 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:49 | node_4 | INFO ] ✅ [FORCE] Local model added for round 99. (1/6)
[ 2026-03-29 14:37:49 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16676737368106842, 'test_acc': 0.9599999785423279, 'test_precision': 0.9630003571510315, 'test_recall': 0.9574666023254395, 'test_f1': 0.9593188762664795, 'communication_cost': 18816980}
[ 2026-03-29 14:37:49 | node_22 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:49 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.5285665392875671, 'test_acc': 0.9649999737739563, 'test_precision': 0.9619988799095154, 'test_recall': 0.9659282565116882, 'test_f1': 0.9635862708091736, 'communication_cost': 30107168}
[ 2026-03-29 14:37:49 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:49 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:49 | node_46 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:37:49 | node_49 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:37:50 | node_22 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.23151136934757233, 'test_acc': 0.9649999737739563, 'test_precision': 0.9612473249435425, 'test_recall': 0.9676469564437866, 'test_f1': 0.9633910655975342, 'communication_cost': 30107168}
[ 2026-03-29 14:37:50 | node_22 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:51 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:51 | node_44 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:37:51 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:51 | node_7 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:51 | node_46 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:37:51 | node_7 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:51 | node_46 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:51 | node_49 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:37:51 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1270476132631302, 'test_acc': 0.9900000095367432, 'test_precision': 0.9887363314628601, 'test_recall': 0.9894444942474365, 'test_f1': 0.9887607097625732, 'communication_cost': 26343772}
[ 2026-03-29 14:37:51 | node_46 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:52 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:52 | node_7 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1926940679550171, 'test_acc': 0.9800000190734863, 'test_precision': 0.9809308052062988, 'test_recall': 0.9807842969894409, 'test_f1': 0.9804968237876892, 'communication_cost': 37633960}
[ 2026-03-29 14:37:52 | node_7 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:52 | node_46 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.3268263638019562, 'test_acc': 0.9700000286102295, 'test_precision': 0.9723981618881226, 'test_recall': 0.9717899560928345, 'test_f1': 0.9717056751251221, 'communication_cost': 37633960}
[ 2026-03-29 14:37:52 | node_46 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:52 | node_23 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:52 | node_47 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:52 | node_23 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:52 | node_47 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:52 | node_44 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:37:52 | node_12 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:52 | node_44 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:52 | node_18 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:52 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:52 | node_12 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:52 | node_23 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:52 | node_44 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:52 | node_18 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:52 | node_47 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14002281427383423, 'test_acc': 0.9800000190734863, 'test_precision': 0.9817063808441162, 'test_recall': 0.9793651700019836, 'test_f1': 0.9800773859024048, 'communication_cost': 22580376}
[ 2026-03-29 14:37:52 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:53 | node_47 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:53 | node_12 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.0655510351061821, 'test_acc': 0.9900000095367432, 'test_precision': 0.9903891086578369, 'test_recall': 0.991485595703125, 'test_f1': 0.990821897983551, 'communication_cost': 26343772}
[ 2026-03-29 14:37:53 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:53 | node_35 | INFO ] 🤫 Gossip finished.
[ 2026-03-29 14:37:53 | node_44 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.049255914986133575, 'test_acc': 0.9900000095367432, 'test_precision': 0.991750955581665, 'test_recall': 0.9888889789581299, 'test_f1': 0.9899054169654846, 'communication_cost': 33870564}
[ 2026-03-29 14:37:53 | node_12 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:53 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.07494959980249405, 'test_acc': 0.9900000095367432, 'test_precision': 0.9912879467010498, 'test_recall': 0.9912187457084656, 'test_f1': 0.9910503625869751, 'communication_cost': 26343772}
[ 2026-03-29 14:37:53 | node_23 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:53 | node_44 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:53 | node_35 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:53 | node_23 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:53 | node_23 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-29 14:37:53 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:53 | node_26 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:53 | node_18 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:53 | node_35 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09677773714065552, 'test_acc': 0.9850000143051147, 'test_precision': 0.9845343828201294, 'test_recall': 0.9843955039978027, 'test_f1': 0.9840338826179504, 'communication_cost': 30107168}
[ 2026-03-29 14:37:53 | node_26 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:53 | node_18 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:53 | node_35 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:53 | node_18 | INFO ] ✅ [FORCE] Local model added for round 99. (1/6)
[ 2026-03-29 14:37:54 | node_26 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:54 | node_4 | INFO ] 📤 Sending model to 5 direct neighbors: ['node_2', 'node_7', 'node_32', 'node_33', 'node_43']
[ 2026-03-29 14:37:54 | node_26 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:54 | node_26 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:54 | node_26 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-29 14:37:54 | node_9 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:55 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:55 | node_22 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:55 | node_22 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:55 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:55 | node_22 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:55 | node_9 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:55 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:55 | node_9 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-29 14:37:55 | node_22 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:55 | node_3 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:55 | node_22 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:56 | node_22 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-29 14:37:56 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:56 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:56 | node_47 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:56 | node_3 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:56 | node_47 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:56 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:56 | node_3 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-29 14:37:57 | node_47 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:57 | node_12 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:57 | node_47 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:57 | node_47 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:57 | node_2 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:57 | node_12 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:57 | node_47 | INFO ] ✅ [FORCE] Local model added for round 99. (1/7)
[ 2026-03-29 14:37:57 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:57 | node_12 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:57 | node_7 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:57 | node_2 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-29 14:37:58 | node_2 | INFO ] 🧩 Model added for round 99 (1/8) from ['node_4']
[ 2026-03-29 14:37:58 | node_7 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:58 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:58 | node_46 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:58 | node_46 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:58 | node_7 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-29 14:37:58 | node_12 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:58 | node_7 | INFO ] 🧩 Model added for round 99 (1/11) from ['node_4']
[ 2026-03-29 14:37:58 | node_6 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:37:58 | node_12 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:58 | node_7 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:58 | node_12 | INFO ] ✅ [FORCE] Local model added for round 99. (1/8)
[ 2026-03-29 14:37:58 | node_46 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:58 | node_23 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_9', 'node_16', 'node_26', 'node_29', 'node_33', 'node_35', 'node_42']
[ 2026-03-29 14:37:58 | node_35 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:58 | node_2 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:58 | node_6 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:37:58 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:58 | node_44 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:37:58 | node_35 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:58 | node_2 | INFO ] ✅ [FORCE] Local model added for round 99. (2/8)
[ 2026-03-29 14:37:58 | node_44 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:37:58 | node_9 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_23']
[ 2026-03-29 14:37:58 | node_18 | INFO ] 📤 Sending model to 5 direct neighbors: ['node_2', 'node_11', 'node_30', 'node_40', 'node_48']
[ 2026-03-29 14:37:59 | node_35 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:59 | node_7 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:59 | node_6 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2512887120246887, 'test_acc': 0.9800000190734863, 'test_precision': 0.9817633628845215, 'test_recall': 0.9817303419113159, 'test_f1': 0.9813659191131592, 'communication_cost': 22580376}
[ 2026-03-29 14:37:59 | node_46 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:59 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:59 | node_6 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:37:59 | node_44 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:37:59 | node_46 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:59 | node_7 | INFO ] ✅ [FORCE] Local model added for round 99. (2/11)
[ 2026-03-29 14:37:59 | node_46 | INFO ] ✅ [FORCE] Local model added for round 99. (1/11)
[ 2026-03-29 14:37:59 | node_2 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_18']
[ 2026-03-29 14:37:59 | node_35 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:59 | node_35 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:59 | node_35 | INFO ] ✅ [FORCE] Local model added for round 99. (1/9)
[ 2026-03-29 14:37:59 | node_44 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:37:59 | node_44 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:37:59 | node_44 | INFO ] ✅ [FORCE] Local model added for round 99. (1/10)
[ 2026-03-29 14:37:59 | node_26 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_17', 'node_21', 'node_23', 'node_28', 'node_30', 'node_34', 'node_42']
[ 2026-03-29 14:38:00 | node_26 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_23']
[ 2026-03-29 14:38:00 | node_23 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_26']
[ 2026-03-29 14:38:00 | node_9 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_8', 'node_14', 'node_15', 'node_23', 'node_24', 'node_28', 'node_40', 'node_48']
[ 2026-03-29 14:38:01 | node_22 | INFO ] 📤 Sending model to 8 direct neighbors: ['node', 'node_6', 'node_7', 'node_13', 'node_24', 'node_28', 'node_33', 'node_48']
[ 2026-03-29 14:38:02 | node_3 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_27', 'node_28', 'node_31', 'node_32', 'node_33', 'node_45', 'node_46']
[ 2026-03-29 14:38:02 | node_7 | INFO ] 🧩 Model added for round 99 (3/11) from ['node_22']
[ 2026-03-29 14:38:02 | node_23 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_9']
[ 2026-03-29 14:38:02 | node_6 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:38:02 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:38:02 | node_47 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_7', 'node_17', 'node_20', 'node_27', 'node_28', 'node_44']
[ 2026-03-29 14:38:02 | node_6 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-29 14:38:02 | node_6 | INFO ] 🧩 Model added for round 99 (1/7) from ['node_22']
[ 2026-03-29 14:38:02 | node_35 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_23']
[ 2026-03-29 14:38:03 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:38:03 | node_7 | INFO ] 🧩 Model added for round 99 (4/11) from ['node_47']
[ 2026-03-29 14:38:03 | node_12 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_24', 'node_29', 'node_34', 'node_35', 'node_37', 'node_42', 'node_44']
[ 2026-03-29 14:38:03 | node_6 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:38:03 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:38:03 | node_6 | INFO ] ✅ [FORCE] Local model added for round 99. (2/7)
[ 2026-03-29 14:38:03 | node_2 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_4', 'node_18', 'node_20', 'node_27', 'node_44', 'node_49']
[ 2026-03-29 14:38:04 | node_7 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_4', 'node_19', 'node_22', 'node_28', 'node_29', 'node_38', 'node_45', 'node_47', 'node_48', 'node_49']
[ 2026-03-29 14:38:04 | node_46 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_3', 'node_13', 'node_21', 'node_24', 'node_29', 'node_30', 'node_31', 'node_33', 'node_34', 'node_48']
[ 2026-03-29 14:38:04 | node_35 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_10', 'node_12', 'node_23', 'node_28', 'node_38', 'node_42', 'node_43', 'node_44']
[ 2026-03-29 14:38:04 | node_4 | INFO ] 🧩 Model added for round 99 (2/6) from ['node_7']
[ 2026-03-29 14:38:04 | node_3 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_46']
[ 2026-03-29 14:38:04 | node_44 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_2', 'node_11', 'node_12', 'node_28', 'node_30', 'node_35', 'node_42', 'node_47', 'node_49']
[ 2026-03-29 14:38:04 | node_4 | INFO ] 🧩 Model added for round 99 (3/6) from ['node_2']
[ 2026-03-29 14:38:05 | node_46 | INFO ] 🧩 Model added for round 99 (2/11) from ['node_3']
[ 2026-03-29 14:38:05 | node_2 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_44']
[ 2026-03-29 14:38:05 | node_35 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_12']
[ 2026-03-29 14:38:05 | node_12 | INFO ] 🧩 Model added for round 99 (2/8) from ['node_35']
[ 2026-03-29 14:38:06 | node_18 | INFO ] 🧩 Model added for round 99 (2/6) from ['node_2']
[ 2026-03-29 14:38:06 | node_22 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_7']
[ 2026-03-29 14:38:07 | node_23 | INFO ] 🧩 Model added for round 99 (4/8) from ['node_35']
[ 2026-03-29 14:38:07 | node_12 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_44']
[ 2026-03-29 14:38:07 | node_44 | INFO ] 🧩 Model added for round 99 (2/10) from ['node_47']
[ 2026-03-29 14:38:08 | node_44 | INFO ] 🧩 Model added for round 99 (3/10) from ['node_12']
[ 2026-03-29 14:38:08 | node_44 | INFO ] 🧩 Model added for round 99 (4/10) from ['node_2']
[ 2026-03-29 14:38:08 | node_6 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_15', 'node_17', 'node_20', 'node_22', 'node_36', 'node_43']
[ 2026-03-29 14:38:10 | node_35 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_44']
[ 2026-03-29 14:38:10 | node_47 | INFO ] 🧩 Model added for round 99 (2/7) from ['node_7']
[ 2026-03-29 14:38:10 | node_22 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_6']
[ 2026-03-29 14:38:11 | node_44 | INFO ] 🧩 Model added for round 99 (5/10) from ['node_35']
[ 2026-03-29 14:38:12 | node_47 | INFO ] 🧩 Model added for round 99 (3/7) from ['node_44']
[ 2026-03-29 14:38:16 | node_14 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:38:16 | node_14 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:38:16 | node_14 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.37776637077331543, 'test_acc': 0.9750000238418579, 'test_precision': 0.9765182733535767, 'test_recall': 0.9735370874404907, 'test_f1': 0.9741485118865967, 'communication_cost': 22580376}
[ 2026-03-29 14:38:16 | node_14 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:38:19 | node_14 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:38:19 | node_14 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:38:19 | node_14 | INFO ] ♻️ Proactively processing 1 early models for round 99.
[ 2026-03-29 14:38:19 | node_14 | INFO ] 🧩 Model added for round 99 (1/7) from ['node_9']
[ 2026-03-29 14:38:19 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:38:19 | node_45 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:38:20 | node_45 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:38:20 | node_14 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:38:20 | node_14 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:38:20 | node_14 | INFO ] ✅ [FORCE] Local model added for round 99. (2/7)
[ 2026-03-29 14:38:20 | node_45 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14907073974609375, 'test_acc': 0.9900000095367432, 'test_precision': 0.9870834350585938, 'test_recall': 0.9894445538520813, 'test_f1': 0.9879047274589539, 'communication_cost': 30107168}
[ 2026-03-29 14:38:20 | node_45 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:38:20 | node | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:38:21 | node | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:38:21 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2278461903333664, 'test_acc': 0.9750000238418579, 'test_precision': 0.9697369337081909, 'test_recall': 0.9750810861587524, 'test_f1': 0.9715467691421509, 'communication_cost': 30107168}
[ 2026-03-29 14:38:21 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:38:24 | node_45 | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:38:24 | node_45 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:38:25 | node_45 | INFO ] ♻️ Proactively processing 2 early models for round 99.
[ 2026-03-29 14:38:25 | node_45 | INFO ] 🧩 Model added for round 99 (1/9) from ['node_3']
[ 2026-03-29 14:38:25 | node_45 | INFO ] 🧩 Model added for round 99 (2/9) from ['node_7']
[ 2026-03-29 14:38:25 | node_45 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:38:25 | node_14 | INFO ] 📤 Sending model to 6 direct neighbors: ['node', 'node_9', 'node_13', 'node_27', 'node_43', 'node_45']
[ 2026-03-29 14:38:25 | node | INFO ] 🎉 Round 99 of 100 finished.
[ 2026-03-29 14:38:25 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:38:25 | node_45 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:38:25 | node_45 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:38:25 | node | INFO ] ♻️ Proactively processing 3 early models for round 99.
[ 2026-03-29 14:38:25 | node_45 | INFO ] ✅ [FORCE] Local model added for round 99. (3/9)
[ 2026-03-29 14:38:25 | node | INFO ] 🧩 Model added for round 99 (1/9) from ['node_22']
[ 2026-03-29 14:38:25 | node | INFO ] 🧩 Model added for round 99 (2/9) from ['node_2']
[ 2026-03-29 14:38:25 | node | INFO ] 🧩 Model added for round 99 (3/9) from ['node_14']
[ 2026-03-29 14:38:25 | node_9 | INFO ] 🧩 Model added for round 99 (3/9) from ['node_14']
[ 2026-03-29 14:38:25 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:38:26 | node | INFO ] 🎓 Training step done.
[ 2026-03-29 14:38:26 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:38:26 | node | INFO ] ✅ [FORCE] Local model added for round 99. (4/9)
[ 2026-03-29 14:38:28 | node_45 | INFO ] 🧩 Model added for round 99 (4/9) from ['node_14']
[ 2026-03-29 14:38:30 | node_15 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:38:30 | node_15 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:38:30 | node_15 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.28180360794067383, 'test_acc': 0.9700000286102295, 'test_precision': 0.968696653842926, 'test_recall': 0.9693197011947632, 'test_f1': 0.96824049949646, 'communication_cost': 26343772}
[ 2026-03-29 14:38:30 | node_15 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:38:30 | node_45 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_3', 'node_7', 'node_11', 'node_14', 'node_15', 'node_20', 'node_27', 'node_31']
[ 2026-03-29 14:38:31 | node_3 | INFO ] 🧩 Model added for round 99 (3/8) from ['node_45']
